***2D Rectangular Problem***
***Instances for the Single Large Object Placement Problem (SLOPP)***
Input parameter file: oi.txt
***************************************************************************************************************
Total number of instances 
LargeObject.Length	LargeObject.Width
Number of different item types (i)
Item[i].Length	Item[i].Width	Item[i].LowerBoundDemand	Item[i].UpperBoundDemand	Item[i].Value
20	25	80	80	500
9	23	80	80	207
15	4	80	80	60
15	31	80	80	465
35	18	80	80	630
44	25	80	80	1100
37	19	80	80	703
39	5	80	80	195
22	10	80	80	220
26	11	80	80	286
34	31	80	80	1054
52	19	80	80	988
47	15	80	80	705
55	11	80	80	605
12	15	80	80	180
2	22	80	80	44
1	28	80	80	28
48	20	80	80	960
46	26	80	80	1196
17	10	80	80	170
47	10	80	80	470
50	31	80	80	1550
49	15	80	80	735
1	34	80	80	34
51	8	80	80	408
16	3	80	80	48
16	6	80	80	96
52	17	80	80	884
33	11	80	80	363
9	13	80	80	117
43	18	80	80	774
50	18	80	80	900
27	4	80	80	108
47	13	80	80	611
23	28	80	80	644
55	33	80	80	1815
27	16	80	80	432
52	31	80	80	1612
45	36	80	80	1620
3	3	80	80	9
21	32	80	80	672
1	3	80	80	3
21	12	80	80	252
6	23	80	80	138
150	150
80
4	6	80	80	24
47	3	80	80	141
1	29	80	80	29
44	4	80	80	176
52	24	80	80	1248
53	29	80	80	1537
55	8	80	80	440
27	6	80	80	162
22	22	80	80	484
51	27	80	80	1377
2	20	80	80	40
7	7	80	80	49
5	12	80	80	60
55	16	80	80	880
55	7	80	80	385
4	13	80	80	52
17	6	80	80	102
37	3	80	80	111
3	18	80	80	54
46	37	80	80	1702
31	18	80	80	558
37	6	80	80	222
37	12	80	80	444
51	7	80	80	357
1	4	80	80	4
49	12	80	80	588
47	14	80	80	658
1	36	80	80	36
27	25	80	80	675
31	2	80	80	62
11	18	80	80	198
15	24	80	80	360
12	13	80	80	156
28	6	80	80	168
10	28	80	80	280
8	11	80	80	88
36	9	80	80	324
20	18	80	80	360
28	17	80	80	476
46	18	80	80	828
35	34	80	80	1190
55	18	80	80	990
55	5	80	80	275
37	24	80	80	888
4	9	80	80	36
1	5	80	80	5
46	8	80	80	368
9	38	80	80	342
51	24	80	80	1224
7	12	80	80	84
19	24	80	80	456
5	16	80	80	80
31	29	80	80	899
52	21	80	80	1092
53	17	80	80	901
53	24	80	80	1272
22	18	80	80	396
1	8	80	80	8
55	3	80	80	165
6	25	80	80	150
2	19	80	80	38
18	9	80	80	162
40	9	80	80	360
17	13	80	80	221
34	9	80	80	306
5	18	80	80	90
5	13	80	80	65
7	34	80	80	238
29	31	80	80	899
6	5	80	80	30
1	31	80	80	31
44	12	80	80	528
33	4	80	80	132
2	33	80	80	66
4	17	80	80	68
53	22	80	80	1166
51	33	80	80	1683
48	18	80	80	864
36	4	80	80	144
1	19	80	80	19
150	150
80
38	36	80	80	1368
53	6	80	80	318
47	11	80	80	517
9	20	80	80	180
46	30	80	80	1380
55	14	80	80	770
31	11	80	80	341
9	34	80	80	306
43	11	80	80	473
1	17	80	80	17
18	2	80	80	36
55	9	80	80	495
43	16	80	80	688
23	10	80	80	230
32	16	80	80	512
40	42	80	80	1680
43	21	80	80	903
30	27	80	80	810
42	29	80	80	1218
50	4	80	80	200
4	16	80	80	64
51	19	80	80	969
39	26	80	80	1014
19	23	80	80	437
14	38	80	80	532
25	23	80	80	575
1	25	80	80	25
11	8	80	80	88
3	27	80	80	81
46	18	80	80	828
39	23	80	80	897
55	11	80	80	605
17	5	80	80	85
43	33	80	80	1419
40	7	80	80	280
50	38	80	80	1900
11	22	80	80	242
43	2	80	80	86
42	41	80	80	1722
23	7	80	80	161
7	30	80	80	210
1	20	80	80	20
44	2	80	80	88
28	15	80	80	420
21	26	80	80	546
17	19	80	80	323
45	2	80	80	90
48	13	80	80	624
33	8	80	80	264
52	5	80	80	260
55	15	80	80	825
29	20	80	80	580
52	17	80	80	884
53	18	80	80	954
32	26	80	80	832
31	14	80	80	434
5	34	80	80	170
46	26	80	80	1196
21	15	80	80	315
5	7	80	80	35
7	9	80	80	63
10	26	80	80	260
55	20	80	80	1100
49	9	80	80	441
29	16	80	80	464
25	11	80	80	275
24	13	80	80	312
54	27	80	80	1458
24	8	80	80	192
1	5	80	80	5
33	12	80	80	396
5	28	80	80	140
55	28	80	80	1540
25	4	80	80	100
14	39	80	80	546
43	8	80	80	344
49	12	80	80	588
21	6	80	80	126
3	10	80	80	30
2	18	80	80	36
150	150
80
1	14	80	80	14
9	7	80	80	63
43	29	80	80	1247
29	10	80	80	290
53	12	80	80	636
50	18	80	80	900
47	11	80	80	517
49	14	80	80	686
2	7	80	80	14
4	7	80	80	28
10	11	80	80	110
50	9	80	80	450
11	24	80	80	264
45	4	80	80	180
36	13	80	80	468
50	16	80	80	800
6	26	80	80	156
13	21	80	80	273
44	8	80	80	352
53	2	80	80	106
1	39	80	80	39
26	31	80	80	806
53	29	80	80	1537
30	15	80	80	450
17	4	80	80	68
49	21	80	80	1029
25	20	80	80	500
49	9	80	80	441
6	18	80	80	108
8	9	80	80	72
2	4	80	80	8
34	31	80	80	1054
23	4	80	80	92
44	12	80	80	528
55	23	80	80	1265
12	11	80	80	132
3	13	80	80	39
52	5	80	80	260
32	13	80	80	416
35	19	80	80	665
8	19	80	80	152
20	34	80	80	680
39	29	80	80	1131
3	7	80	80	21
49	11	80	80	539
36	7	80	80	252
42	15	80	80	630
1	25	80	80	25
3	26	80	80	78
43	9	80	80	387
52	32	80	80	1664
36	9	80	80	324
11	9	80	80	99
54	17	80	80	918
6	5	80	80	30
54	11	80	80	594
5	1	80	80	5
1	23	80	80	23
6	4	80	80	24
52	16	80	80	832
44	9	80	80	396
30	13	80	80	390
1	16	80	80	16
14	15	80	80	210
16	8	80	80	128
54	10	80	80	540
46	19	80	80	874
46	27	80	80	1242
35	26	80	80	910
48	15	80	80	720
1	21	80	80	21
55	17	80	80	935
32	34	80	80	1088
31	30	80	80	930
37	7	80	80	259
54	14	80	80	756
4	9	80	80	36
35	15	80	80	525
23	9	80	80	207
22	7	80	80	154
150	150
80
38	3	80	80	114
51	14	80	80	714
14	27	80	80	378
52	24	80	80	1248
47	8	80	80	376
21	19	80	80	399
45	19	80	80	855
15	22	80	80	330
1	4	80	80	4
55	20	80	80	1100
33	14	80	80	462
19	5	80	80	95
16	14	80	80	224
4	6	80	80	24
20	11	80	80	220
49	25	80	80	1225
38	24	80	80	912
50	25	80	80	1250
3	25	80	80	75
2	14	80	80	28
54	18	80	80	972
31	20	80	80	620
50	2	80	80	100
11	13	80	80	143
1	14	80	80	14
7	24	80	80	168
19	14	80	80	266
55	5	80	80	275
29	7	80	80	203
49	5	80	80	245
43	32	80	80	1376
54	30	80	80	1620
43	50	80	80	2150
11	39	80	80	429
41	15	80	80	615
54	5	80	80	270
2	23	80	80	46
32	13	80	80	416
34	9	80	80	306
1	6	80	80	6
33	30	80	80	990
13	12	80	80	156
55	12	80	80	660
53	25	80	80	1325
4	24	80	80	96
1	33	80	80	33
5	22	80	80	110
40	8	80	80	320
54	15	80	80	810
50	22	80	80	1100
1	15	80	80	15
9	5	80	80	45
45	5	80	80	225
12	10	80	80	120
1	18	80	80	18
42	14	80	80	588
34	10	80	80	340
55	15	80	80	825
50	14	80	80	700
47	5	80	80	235
1	16	80	80	16
55	31	80	80	1705
55	27	80	80	1485
54	19	80	80	1026
53	15	80	80	795
49	16	80	80	784
53	13	80	80	689
48	12	80	80	576
52	27	80	80	1404
34	8	80	80	272
48	14	80	80	672
42	7	80	80	294
36	34	80	80	1224
39	28	80	80	1092
54	11	80	80	594
55	19	80	80	1045
42	8	80	80	336
5	20	80	80	100
52	14	80	80	728
41	10	80	80	410
150	150
80
55	11	80	80	605
27	6	80	80	162
12	4	80	80	48
1	11	80	80	11
8	22	80	80	176
49	26	80	80	1274
5	25	80	80	125
24	6	80	80	144
54	7	80	80	378
53	17	80	80	901
39	6	80	80	234
46	10	80	80	460
48	21	80	80	1008
42	26	80	80	1092
9	25	80	80	225
49	22	80	80	1078
4	15	80	80	60
35	19	80	80	665
38	13	80	80	494
11	33	80	80	363
29	19	80	80	551
55	13	80	80	715
3	16	80	80	48
26	13	80	80	338
55	9	80	80	495
3	32	80	80	96
51	8	80	80	408
14	41	80	80	574
7	34	80	80	238
28	17	80	80	476
5	1	80	80	5
49	14	80	80	686
37	6	80	80	222
39	21	80	80	819
46	17	80	80	782
3	5	80	80	15
2	11	80	80	22
3	4	80	80	12
6	14	80	80	84
55	8	80	80	440
53	11	80	80	583
33	17	80	80	561
53	25	80	80	1325
22	18	80	80	396
35	23	80	80	805
29	18	80	80	522
20	5	80	80	100
10	3	80	80	30
44	9	80	80	396
55	21	80	80	1155
51	19	80	80	969
52	22	80	80	1144
2	5	80	80	10
55	20	80	80	1100
5	26	80	80	130
40	13	80	80	520
36	18	80	80	648
45	9	80	80	405
23	29	80	80	667
49	28	80	80	1372
50	20	80	80	1000
6	13	80	80	78
1	15	80	80	15
5	23	80	80	115
47	26	80	80	1222
34	10	80	80	340
6	11	80	80	66
55	29	80	80	1595
55	30	80	80	1650
6	10	80	80	60
43	18	80	80	774
3	30	80	80	90
52	9	80	80	468
1	6	80	80	6
49	17	80	80	833
55	7	80	80	385
51	16	80	80	816
18	29	80	80	522
9	10	80	80	90
8	13	80	80	104
150	150
80
40	29	80	80	1160
47	9	80	80	423
3	14	80	80	42
22	26	80	80	572
17	6	80	80	102
3	30	80	80	90
16	30	80	80	480
25	26	80	80	650
1	15	80	80	15
2	11	80	80	22
4	17	80	80	68
13	24	80	80	312
55	17	80	80	935
49	22	80	80	1078
3	28	80	80	84
55	2	80	80	110
55	14	80	80	770
13	14	80	80	182
29	15	80	80	435
49	7	80	80	343
1	21	80	80	21
51	6	80	80	306
33	11	80	80	363
53	12	80	80	636
28	32	80	80	896
16	8	80	80	128
6	11	80	80	66
29	24	80	80	696
1	8	80	80	8
23	12	80	80	276
52	18	80	80	936
3	4	80	80	12
25	10	80	80	250
46	22	80	80	1012
40	8	80	80	320
20	19	80	80	380
50	8	80	80	400
29	14	80	80	406
25	11	80	80	275
55	19	80	80	1045
40	12	80	80	480
55	18	80	80	990
5	9	80	80	45
31	18	80	80	558
30	21	80	80	630
52	20	80	80	1040
19	15	80	80	285
25	12	80	80	300
33	20	80	80	660
31	4	80	80	124
51	21	80	80	1071
53	10	80	80	530
3	18	80	80	54
48	11	80	80	528
55	13	80	80	715
54	7	80	80	378
2	22	80	80	44
26	9	80	80	234
50	19	80	80	950
30	10	80	80	300
53	5	80	80	265
34	7	80	80	238
6	29	80	80	174
54	24	80	80	1296
31	10	80	80	310
36	15	80	80	540
50	25	80	80	1250
31	24	80	80	744
24	24	80	80	576
38	13	80	80	494
48	16	80	80	768
51	29	80	80	1479
53	14	80	80	742
46	14	80	80	644
2	21	80	80	42
55	20	80	80	1100
33	5	80	80	165
11	10	80	80	110
51	10	80	80	510
55	15	80	80	825
150	150
80
21	10	80	80	210
38	35	80	80	1330
50	2	80	80	100
55	11	80	80	605
52	16	80	80	832
38	24	80	80	912
11	2	80	80	22
55	13	80	80	715
1	16	80	80	16
55	8	80	80	440
31	2	80	80	62
23	24	80	80	552
35	26	80	80	910
1	28	80	80	28
51	23	80	80	1173
9	8	80	80	72
51	15	80	80	765
16	21	80	80	336
22	15	80	80	330
11	18	80	80	198
38	18	80	80	684
18	24	80	80	432
34	12	80	80	408
10	17	80	80	170
55	12	80	80	660
2	4	80	80	8
5	30	80	80	150
1	2	80	80	2
1	24	80	80	24
47	5	80	80	235
39	12	80	80	468
4	13	80	80	52
32	2	80	80	64
54	31	80	80	1674
46	32	80	80	1472
41	19	80	80	779
53	28	80	80	1484
51	14	80	80	714
9	16	80	80	144
11	7	80	80	77
7	36	80	80	252
10	15	80	80	150
52	6	80	80	312
3	13	80	80	39
55	19	80	80	1045
17	18	80	80	306
31	33	80	80	1023
18	4	80	80	72
32	17	80	80	544
35	20	80	80	700
3	10	80	80	30
47	19	80	80	893
12	16	80	80	192
4	18	80	80	72
15	24	80	80	360
17	25	80	80	425
47	22	80	80	1034
50	17	80	80	850
4	25	80	80	100
11	12	80	80	132
38	21	80	80	798
3	22	80	80	66
21	17	80	80	357
55	10	80	80	550
1	32	80	80	32
4	17	80	80	68
42	27	80	80	1134
23	19	80	80	437
17	16	80	80	272
50	4	80	80	200
47	6	80	80	282
3	8	80	80	24
23	27	80	80	621
54	24	80	80	1296
8	13	80	80	104
34	15	80	80	510
20	20	80	80	400
54	15	80	80	810
28	20	80	80	560
12	6	80	80	72
150	150
80
49	32	80	80	1568
47	11	80	80	517
15	17	80	80	255
6	9	80	80	54
5	4	80	80	20
7	24	80	80	168
54	8	80	80	432
49	13	80	80	637
44	7	80	80	308
45	18	80	80	810
46	37	80	80	1702
2	7	80	80	14
52	25	80	80	1300
12	8	80	80	96
14	20	80	80	280
46	2	80	80	92
3	22	80	80	66
47	3	80	80	141
3	33	80	80	99
37	20	80	80	740
5	23	80	80	115
7	5	80	80	35
2	18	80	80	36
6	7	80	80	42
20	4	80	80	80
16	8	80	80	128
7	7	80	80	49
25	32	80	80	800
1	22	80	80	22
2	25	80	80	50
24	13	80	80	312
50	20	80	80	1000
52	8	80	80	416
18	23	80	80	414
1	7	80	80	7
55	21	80	80	1155
44	21	80	80	924
39	26	80	80	1014
1	12	80	80	12
30	17	80	80	510
51	7	80	80	357
8	4	80	80	32
1	14	80	80	14
25	22	80	80	550
54	16	80	80	864
39	20	80	80	780
53	15	80	80	795
41	13	80	80	533
44	14	80	80	616
13	12	80	80	156
2	9	80	80	18
7	3	80	80	21
17	7	80	80	119
49	36	80	80	1764
1	21	80	80	21
1	28	80	80	28
42	19	80	80	798
51	3	80	80	153
3	35	80	80	105
2	16	80	80	32
29	20	80	80	580
54	14	80	80	756
49	17	80	80	833
38	14	80	80	532
30	11	80	80	330
11	18	80	80	198
55	6	80	80	330
1	16	80	80	16
55	28	80	80	1540
49	8	80	80	392
41	22	80	80	902
28	17	80	80	476
55	9	80	80	495
12	4	80	80	48
6	26	80	80	156
34	26	80	80	884
36	15	80	80	540
14	11	80	80	154
8	16	80	80	128
47	7	80	80	329
150	150
80
26	13	80	80	338
47	2	80	80	94
1	33	80	80	33
5	17	80	80	85
7	16	80	80	112
1	26	80	80	26
19	15	80	80	285
1	27	80	80	27
30	4	80	80	120
30	13	80	80	390
28	19	80	80	532
4	12	80	80	48
25	19	80	80	475
47	26	80	80	1222
38	5	80	80	190
45	19	80	80	855
49	18	80	80	882
50	25	80	80	1250
43	19	80	80	817
45	22	80	80	990
55	11	80	80	605
55	28	80	80	1540
52	15	80	80	780
10	9	80	80	90
20	25	80	80	500
25	6	80	80	150
35	40	80	80	1400
18	9	80	80	162
27	19	80	80	513
37	10	80	80	370
27	24	80	80	648
39	15	80	80	585
4	16	80	80	64
46	3	80	80	138
28	16	80	80	448
8	23	80	80	184
6	16	80	80	96
55	12	80	80	660
52	8	80	80	416
54	11	80	80	594
34	18	80	80	612
9	19	80	80	171
22	13	80	80	286
8	34	80	80	272
1	2	80	80	2
23	9	80	80	207
31	16	80	80	496
52	9	80	80	468
51	31	80	80	1581
16	13	80	80	208
2	24	80	80	48
2	8	80	80	16
46	16	80	80	736
36	11	80	80	396
9	32	80	80	288
32	20	80	80	640
23	27	80	80	621
42	24	80	80	1008
43	39	80	80	1677
21	4	80	80	84
3	15	80	80	45
18	17	80	80	306
39	19	80	80	741
2	20	80	80	40
1	17	80	80	17
2	12	80	80	24
1	20	80	80	20
8	13	80	80	104
40	34	80	80	1360
48	2	80	80	96
10	26	80	80	260
54	21	80	80	1134
36	6	80	80	216
2	26	80	80	52
15	3	80	80	45
53	14	80	80	742
50	20	80	80	1000
5	9	80	80	45
11	17	80	80	187
22	2	80	80	44
150	150
80
1	35	80	80	35
37	17	80	80	629
54	10	80	80	540
4	13	80	80	52
53	22	80	80	1166
27	16	80	80	432
39	14	80	80	546
22	32	80	80	704
50	6	80	80	300
51	26	80	80	1326
30	5	80	80	150
54	6	80	80	324
43	19	80	80	817
50	7	80	80	350
4	15	80	80	60
37	18	80	80	666
31	6	80	80	186
6	13	80	80	78
38	27	80	80	1026
40	8	80	80	320
52	27	80	80	1404
43	21	80	80	903
1	14	80	80	14
1	24	80	80	24
4	16	80	80	64
30	30	80	80	900
19	15	80	80	285
53	11	80	80	583
16	20	80	80	320
27	24	80	80	648
21	14	80	80	294
50	23	80	80	1150
31	29	80	80	899
45	20	80	80	900
51	13	80	80	663
32	7	80	80	224
1	4	80	80	4
44	20	80	80	880
11	7	80	80	77
53	15	80	80	795
4	6	80	80	24
55	33	80	80	1815
4	24	80	80	96
55	4	80	80	220
6	12	80	80	72
13	5	80	80	65
7	10	80	80	70
25	22	80	80	550
1	26	80	80	26
7	6	80	80	42
1	17	80	80	17
50	18	80	80	900
6	8	80	80	48
35	10	80	80	350
43	35	80	80	1505
53	10	80	80	530
1	11	80	80	11
36	19	80	80	684
37	9	80	80	333
1	6	80	80	6
10	12	80	80	120
2	37	80	80	74
8	10	80	80	80
47	22	80	80	1034
30	13	80	80	390
54	3	80	80	162
45	12	80	80	540
51	16	80	80	816
41	20	80	80	820
1	29	80	80	29
31	9	80	80	279
1	25	80	80	25
28	7	80	80	196
52	5	80	80	260
50	10	80	80	500
38	9	80	80	342
49	27	80	80	1323
33	14	80	80	462
15	31	80	80	465
51	38	80	80	1938
150	150
80
50	9	80	80	450
27	12	80	80	324
32	14	80	80	448
43	3	80	80	129
43	34	80	80	1462
10	29	80	80	290
49	4	80	80	196
14	13	80	80	182
29	3	80	80	87
4	17	80	80	68
9	11	80	80	99
26	9	80	80	234
40	17	80	80	680
24	9	80	80	216
48	17	80	80	816
1	35	80	80	35
27	8	80	80	216
53	24	80	80	1272
13	16	80	80	208
49	6	80	80	294
2	18	80	80	36
25	24	80	80	600
1	39	80	80	39
46	24	80	80	1104
47	8	80	80	376
46	12	80	80	552
54	13	80	80	702
5	15	80	80	75
8	4	80	80	32
2	16	80	80	32
32	8	80	80	256
51	4	80	80	204
42	32	80	80	1344
49	20	80	80	980
21	16	80	80	336
49	26	80	80	1274
1	11	80	80	11
1	4	80	80	4
30	5	80	80	150
14	15	80	80	210
31	15	80	80	465
23	34	80	80	782
18	35	80	80	630
53	12	80	80	636
33	9	80	80	297
8	7	80	80	56
10	11	80	80	110
3	17	80	80	51
52	15	80	80	780
1	6	80	80	6
17	8	80	80	136
7	11	80	80	77
40	12	80	80	480
28	31	80	80	868
46	16	80	80	736
17	20	80	80	340
5	13	80	80	65
40	14	80	80	560
40	16	80	80	640
51	18	80	80	918
33	27	80	80	891
48	12	80	80	576
29	10	80	80	290
11	33	80	80	363
28	33	80	80	924
17	12	80	80	204
18	10	80	80	180
48	34	80	80	1632
10	3	80	80	30
11	10	80	80	110
1	38	80	80	38
21	26	80	80	546
4	4	80	80	16
41	6	80	80	246
37	6	80	80	222
3	18	80	80	54
11	18	80	80	198
14	6	80	80	84
43	5	80	80	215
47	3	80	80	141
150	150
80
52	16	80	80	832
55	24	80	80	1320
50	36	80	80	1800
9	8	80	80	72
25	13	80	80	325
54	15	80	80	810
46	6	80	80	276
7	1	80	80	7
2	5	80	80	10
2	8	80	80	16
24	15	80	80	360
16	8	80	80	128
54	21	80	80	1134
53	13	80	80	689
54	18	80	80	972
48	14	80	80	672
11	4	80	80	44
31	22	80	80	682
2	14	80	80	28
55	16	80	80	880
55	1	80	80	55
50	8	80	80	400
13	11	80	80	143
55	18	80	80	990
6	17	80	80	102
24	10	80	80	240
2	18	80	80	36
1	13	80	80	13
47	16	80	80	752
42	9	80	80	378
47	3	80	80	141
44	5	80	80	220
38	18	80	80	684
29	47	80	80	1363
7	7	80	80	49
1	10	80	80	10
51	19	80	80	969
12	26	80	80	312
9	2	80	80	18
27	11	80	80	297
1	9	80	80	9
35	12	80	80	420
40	27	80	80	1080
23	12	80	80	276
42	18	80	80	756
41	33	80	80	1353
54	7	80	80	378
20	29	80	80	580
47	9	80	80	423
53	22	80	80	1166
10	14	80	80	140
23	13	80	80	299
52	27	80	80	1404
9	10	80	80	90
1	26	80	80	26
1	11	80	80	11
47	32	80	80	1504
54	10	80	80	540
3	13	80	80	39
24	38	80	80	912
42	28	80	80	1176
11	30	80	80	330
54	26	80	80	1404
37	30	80	80	1110
8	9	80	80	72
4	3	80	80	12
15	14	80	80	210
15	25	80	80	375
26	14	80	80	364
47	10	80	80	470
8	17	80	80	136
3	24	80	80	72
22	12	80	80	264
51	21	80	80	1071
23	19	80	80	437
13	8	80	80	104
1	6	80	80	6
25	15	80	80	375
6	5	80	80	30
27	13	80	80	351
150	150
80
22	21	80	80	462
4	16	80	80	64
52	17	80	80	884
7	7	80	80	49
2	31	80	80	62
35	26	80	80	910
16	21	80	80	336
4	9	80	80	36
35	8	80	80	280
53	14	80	80	742
12	44	80	80	528
39	34	80	80	1326
1	27	80	80	27
54	23	80	80	1242
34	7	80	80	238
36	18	80	80	648
18	16	80	80	288
52	12	80	80	624
2	12	80	80	24
2	13	80	80	26
42	22	80	80	924
46	9	80	80	414
11	12	80	80	132
2	21	80	80	42
37	10	80	80	370
1	6	80	80	6
32	13	80	80	416
27	20	80	80	540
48	17	80	80	816
2	7	80	80	14
55	18	80	80	990
51	4	80	80	204
10	12	80	80	120
43	11	80	80	473
23	18	80	80	414
20	14	80	80	280
19	15	80	80	285
1	9	80	80	9
40	13	80	80	520
8	5	80	80	40
50	14	80	80	700
25	20	80	80	500
3	18	80	80	54
14	29	80	80	406
5	9	80	80	45
5	21	80	80	105
1	19	80	80	19
2	18	80	80	36
10	4	80	80	40
25	25	80	80	625
34	33	80	80	1122
44	22	80	80	968
1	7	80	80	7
9	20	80	80	180
39	13	80	80	507
7	22	80	80	154
1	17	80	80	17
47	23	80	80	1081
55	9	80	80	495
55	26	80	80	1430
46	21	80	80	966
33	23	80	80	759
39	10	80	80	390
2	16	80	80	32
16	26	80	80	416
1	8	80	80	8
6	14	80	80	84
23	7	80	80	161
31	33	80	80	1023
55	28	80	80	1540
36	15	80	80	540
3	20	80	80	60
8	14	80	80	112
38	18	80	80	684
16	17	80	80	272
1	11	80	80	11
53	2	80	80	106
44	2	80	80	88
2	17	80	80	34
46	4	80	80	184
150	150
80
20	6	80	80	120
22	14	80	80	308
2	22	80	80	44
27	3	80	80	81
52	5	80	80	260
54	18	80	80	972
6	31	80	80	186
2	16	80	80	32
6	17	80	80	102
52	4	80	80	208
14	11	80	80	154
4	13	80	80	52
54	13	80	80	702
17	20	80	80	340
2	11	80	80	22
49	16	80	80	784
2	3	80	80	6
29	8	80	80	232
43	12	80	80	516
16	20	80	80	320
27	24	80	80	648
55	13	80	80	715
10	10	80	80	100
24	10	80	80	240
29	17	80	80	493
43	19	80	80	817
34	6	80	80	204
2	13	80	80	26
10	16	80	80	160
1	26	80	80	26
1	19	80	80	19
6	11	80	80	66
54	16	80	80	864
55	8	80	80	440
6	21	80	80	126
8	12	80	80	96
1	21	80	80	21
11	25	80	80	275
16	10	80	80	160
24	25	80	80	600
3	10	80	80	30
53	11	80	80	583
28	19	80	80	532
51	14	80	80	714
5	5	80	80	25
14	5	80	80	70
2	12	80	80	24
53	15	80	80	795
15	27	80	80	405
13	14	80	80	182
33	22	80	80	726
7	4	80	80	28
54	7	80	80	378
55	16	80	80	880
23	36	80	80	828
17	12	80	80	204
54	31	80	80	1674
43	5	80	80	215
1	23	80	80	23
1	29	80	80	29
11	15	80	80	165
2	15	80	80	30
41	22	80	80	902
6	5	80	80	30
36	8	80	80	288
25	10	80	80	250
35	15	80	80	525
26	16	80	80	416
22	29	80	80	638
1	5	80	80	5
16	18	80	80	288
28	10	80	80	280
27	18	80	80	486
49	17	80	80	833
53	24	80	80	1272
14	7	80	80	98
29	2	80	80	58
17	23	80	80	391
51	8	80	80	408
1	28	80	80	28
150	150
80
55	10	80	80	550
30	14	80	80	420
1	33	80	80	33
55	22	80	80	1210
53	6	80	80	318
37	25	80	80	925
38	10	80	80	380
48	7	80	80	336
10	5	80	80	50
42	17	80	80	714
45	29	80	80	1305
20	11	80	80	220
37	5	80	80	185
9	23	80	80	207
18	20	80	80	360
3	9	80	80	27
54	24	80	80	1296
48	17	80	80	816
55	14	80	80	770
3	21	80	80	63
54	19	80	80	1026
10	13	80	80	130
55	20	80	80	1100
28	15	80	80	420
2	15	80	80	30
37	10	80	80	370
1	29	80	80	29
20	6	80	80	120
6	11	80	80	66
55	6	80	80	330
42	13	80	80	546
54	25	80	80	1350
25	30	80	80	750
54	28	80	80	1512
16	15	80	80	240
14	11	80	80	154
53	23	80	80	1219
11	23	80	80	253
54	5	80	80	270
15	6	80	80	90
44	20	80	80	880
35	19	80	80	665
12	16	80	80	192
19	5	80	80	95
54	40	80	80	2160
4	20	80	80	80
1	12	80	80	12
1	7	80	80	7
2	3	80	80	6
15	8	80	80	120
22	25	80	80	550
23	8	80	80	184
16	23	80	80	368
31	29	80	80	899
6	19	80	80	114
55	17	80	80	935
10	34	80	80	340
5	19	80	80	95
1	31	80	80	31
9	16	80	80	144
47	11	80	80	517
49	22	80	80	1078
48	11	80	80	528
4	15	80	80	60
33	10	80	80	330
21	21	80	80	441
35	10	80	80	350
5	11	80	80	55
47	15	80	80	705
55	30	80	80	1650
14	16	80	80	224
53	9	80	80	477
43	24	80	80	1032
9	25	80	80	225
37	24	80	80	888
50	4	80	80	200
35	9	80	80	315
1	3	80	80	3
50	15	80	80	750
2	19	80	80	38
150	150
80
43	12	80	80	516
44	3	80	80	132
24	18	80	80	432
12	1	80	80	12
45	13	80	80	585
54	11	80	80	594
16	26	80	80	416
19	18	80	80	342
5	21	80	80	105
2	12	80	80	24
2	11	80	80	22
12	29	80	80	348
1	13	80	80	13
51	20	80	80	1020
17	11	80	80	187
46	25	80	80	1150
27	13	80	80	351
25	16	80	80	400
42	35	80	80	1470
54	29	80	80	1566
21	14	80	80	294
7	12	80	80	84
55	14	80	80	770
22	25	80	80	550
51	8	80	80	408
45	21	80	80	945
39	16	80	80	624
42	14	80	80	588
9	7	80	80	63
31	8	80	80	248
53	14	80	80	742
30	30	80	80	900
36	37	80	80	1332
13	25	80	80	325
52	12	80	80	624
51	25	80	80	1275
12	12	80	80	144
25	23	80	80	575
20	7	80	80	140
33	20	80	80	660
12	15	80	80	180
5	16	80	80	80
55	25	80	80	1375
5	7	80	80	35
55	8	80	80	440
3	9	80	80	27
27	12	80	80	324
52	10	80	80	520
20	12	80	80	240
52	13	80	80	676
53	11	80	80	583
5	6	80	80	30
4	15	80	80	60
45	15	80	80	675
1	3	80	80	3
32	18	80	80	576
45	19	80	80	855
37	6	80	80	222
8	19	80	80	152
1	12	80	80	12
52	7	80	80	364
52	4	80	80	208
51	30	80	80	1530
2	22	80	80	44
2	27	80	80	54
2	32	80	80	64
14	3	80	80	42
7	17	80	80	119
50	30	80	80	1500
55	5	80	80	275
35	10	80	80	350
55	29	80	80	1595
1	22	80	80	22
27	23	80	80	621
52	18	80	80	936
39	9	80	80	351
4	24	80	80	96
48	10	80	80	480
1	10	80	80	10
41	21	80	80	861
150	150
80
49	9	80	80	441
41	13	80	80	533
15	7	80	80	105
33	14	80	80	462
41	4	80	80	164
36	29	80	80	1044
44	10	80	80	440
41	12	80	80	492
34	18	80	80	612
12	18	80	80	216
24	7	80	80	168
4	10	80	80	40
12	24	80	80	288
50	25	80	80	1250
44	18	80	80	792
19	27	80	80	513
14	18	80	80	252
6	22	80	80	132
25	37	80	80	925
51	23	80	80	1173
39	7	80	80	273
9	12	80	80	108
25	16	80	80	400
32	27	80	80	864
17	16	80	80	272
49	15	80	80	735
34	23	80	80	782
37	2	80	80	74
49	23	80	80	1127
7	10	80	80	70
35	17	80	80	595
12	4	80	80	48
9	28	80	80	252
